external_id,name,description,organizer_name,address,city,state,zipcode,latitude,longitude,day_of_week,start_hour,end_hour,parking_info,admission_info,source
nominatim:358349136,Dutch Country Farm Market,"Farmers market in East Vincent Township, PA. Confirm hours with the organizer.",,3190 Schuylkill Road,East Vincent Township,PA,19460,40.193195,-75.579157,saturday,8,13,,Free admission.,nominatim
nominatim:343862726,Maple Arch Farm Market,"Farmers market in Parkesburg, PA. Confirm hours with the organizer.",,3418 Limestone Road,Parkesburg,PA,19365,39.919095,-75.915024,saturday,8,13,,Free admission.,nominatim
nominatim:346626482,Country Barn Farm Market,"Farmers market in Manor Township, PA. Confirm hours with the organizer.",,Donerville Road,Manor Township,PA,17603,40.031124,-76.401435,saturday,8,13,,Free admission.,nominatim
nominatim:346067552,Sprouts Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,1000 South Broad Street,Philadelphia,PA,19146,39.93899,-75.167585,saturday,8,13,,Free admission.,nominatim
nominatim:345242121,Sprouts Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,2360 Oregon Avenue,Philadelphia,PA,19145,39.917675,-75.189038,saturday,8,13,,Free admission.,nominatim
nominatim:348649247,52nd & Haverford Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,300 North 52nd Street,Philadelphia,PA,19139,39.965107,-75.224424,saturday,8,13,,Free admission.,nominatim
nominatim:345689394,Clark Park Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,500 South 43rd Street,Philadelphia,PA,19104,39.949301,-75.209401,saturday,8,13,,Free admission.,nominatim
nominatim:345364446,University Square Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,3600 Walnut Street,Philadelphia,PA,19104,39.953336,-75.194889,saturday,8,13,,Free admission.,nominatim
nominatim:345844130,29th & Wharton Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,Wharton Street,Philadelphia,PA,19146,39.937204,-75.19229,saturday,8,13,,Free admission.,nominatim
nominatim:345728404,22nd & Tasker Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,Tasker Street,Philadelphia,PA,19146,39.93207,-75.181257,saturday,8,13,,Free admission.,nominatim
nominatim:345374091,Overbrook Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,6376 City Avenue,Philadelphia,PA,19151,39.98845,-75.253072,saturday,8,13,,Free admission.,nominatim
nominatim:345652458,Mill Creek Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,4901 Brown Street,Philadelphia,PA,19139,39.966487,-75.21875,saturday,8,13,,Free admission.,nominatim
nominatim:346080096,Schuylkill River Park Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,2554 South 25th Street,Philadelphia,PA,19103,39.949062,-75.181254,saturday,8,13,,Free admission.,nominatim
nominatim:358951550,Pretzel Park Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,Cresson Street,Philadelphia,PA,19127,40.025724,-75.221124,saturday,8,13,,Free admission.,nominatim
nominatim:346079410,Fitler Square Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,2303 Pine Street,Philadelphia,PA,19103,39.947534,-75.179335,saturday,8,13,,Free admission.,nominatim
nominatim:345228785,58th & Chester Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,58th Street Greenway,Philadelphia,PA,19143,39.935524,-75.22853,saturday,8,13,,Free admission.,nominatim
nominatim:347004353,Norris Square Park Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,Diamond Street,Philadelphia,PA,19122,39.982108,-75.135538,saturday,8,13,,Free admission.,nominatim
nominatim:345484134,Reading Terminal Farmers Market: 12th and Arch Streets,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,Arch Street,Philadelphia,PA,19107,39.953728,-75.159239,saturday,8,13,,Free admission.,nominatim
nominatim:346052528,Broad & Snyder's Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,Snyder Avenue,Philadelphia,PA,19148,39.924031,-75.169209,saturday,8,13,,Free admission.,nominatim
nominatim:357796540,Germantown Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,6026 Germantown Avenue,Philadelphia,PA,19144,40.040047,-75.178977,saturday,8,13,,Free admission.,nominatim
nominatim:359259610,Growing for Good Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,1552 Wadsworth Avenue,Philadelphia,PA,19150,40.068097,-75.18507,saturday,8,13,,Free admission.,nominatim
nominatim:345046799,Palmer Park Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,East Berks Street,Philadelphia,PA,19125,39.977442,-75.131292,saturday,8,13,,Free admission.,nominatim
nominatim:345031367,Fairhill Square Park Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,410 West Lehigh Avenue,Philadelphia,PA,19133,39.991662,-75.138582,saturday,8,13,,Free admission.,nominatim
nominatim:344501231,South and Passyunk Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,South 5th Street,Philadelphia,PA,19147,39.94189,-75.150682,saturday,8,13,,Free admission.,nominatim
nominatim:345015829,Cecil B. Moore Farmers Market,"Farmers market in Philadelphia, PA. Confirm hours with the organizer.",,1801 North Broad Street,Philadelphia,PA,19122,39.9785,-75.157908,saturday,8,13,,Free admission.,nominatim
nominatim:366966365,Market Square Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Market Square,Pittsburgh,PA,15262,40.440736,-80.002611,saturday,8,13,,Free admission.,nominatim
nominatim:362733584,Squirrel Hill Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,5737 Beacon Street,Pittsburgh,PA,15217,40.435384,-79.923519,saturday,8,13,,Free admission.,nominatim
nominatim:351180511,Carrick Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,1529 Brownsville Road,Pittsburgh,PA,15210,40.400025,-79.988756,saturday,8,13,,Free admission.,nominatim
nominatim:347448156,Lawrenceville Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,115 41st Street,Pittsburgh,PA,15201,40.471878,-79.964661,saturday,8,13,,Free admission.,nominatim
nominatim:366966538,Northside Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Cedar Avenue,Pittsburgh,PA,15212,40.45479,-80.002663,saturday,8,13,,Free admission.,nominatim
nominatim:351190938,East End Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,100 Larimer Avenue,Pittsburgh,PA,15206,40.462784,-79.918776,saturday,8,13,,Free admission.,nominatim
nominatim:348790604,Homewood Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Finance Street,Pittsburgh,PA,15208,40.450291,-79.891075,saturday,8,13,,Free admission.,nominatim
nominatim:350307289,Forest Hills Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,4400 Greensburg Pike,Pittsburgh,PA,15221,40.418401,-79.840698,saturday,8,13,,Free admission.,nominatim
nominatim:349610140,East End Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,100 Larimer Avenue,Pittsburgh,PA,15206,40.462784,-79.918776,saturday,8,13,,Free admission.,nominatim
nominatim:369078046,Market Square Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Market Square,Pittsburgh,PA,15262,40.440736,-80.002611,saturday,8,13,,Free admission.,nominatim
nominatim:349576672,Carrick Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,1529 Brownsville Road,Pittsburgh,PA,15210,40.400025,-79.988756,saturday,8,13,,Free admission.,nominatim
nominatim:369566586,Northside Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Cedar Avenue,Pittsburgh,PA,15212,40.45479,-80.002663,saturday,8,13,,Free admission.,nominatim
nominatim:349528595,Lawrenceville Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,115 41st Street,Pittsburgh,PA,15201,40.471878,-79.964661,saturday,8,13,,Free admission.,nominatim
nominatim:349545751,Squirrel Hill Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,5737 Beacon Street,Pittsburgh,PA,15217,40.435384,-79.923519,saturday,8,13,,Free admission.,nominatim
nominatim:369619544,Mt Lebanon Farmers Market,"Farmers market in Mt. Lebanon, PA. Confirm hours with the organizer.",,975 Washington Road,Mt. Lebanon,PA,15228,40.374406,-80.047364,saturday,8,13,,Free admission.,nominatim
nominatim:369349433,Ross Township Farmers Market,"Farmers market in Ross Township, PA. Confirm hours with the organizer.",,Perry Highway,Ross Township,PA,15229,40.533084,-80.035558,saturday,8,13,,Free admission.,nominatim
nominatim:349591692,Monroeville Lions Farmers Market,"Farmers market in Monroeville, PA. Confirm hours with the organizer.",,Mall Circle Drive,Monroeville,PA,15146,40.430435,-79.798772,saturday,8,13,,Free admission.,nominatim
nominatim:369377788,Bethel Park Farmers Market,"Farmers market in Bethel Park, PA. Confirm hours with the organizer.",,500 Corrigan Drive,Bethel Park,PA,15102,40.325241,-80.01686,saturday,8,13,,Free admission.,nominatim
nominatim:349627508,Hampton Township Farmers Market,"Farmers market in Hampton Township, PA. Confirm hours with the organizer.",,Topnick Drive,Hampton Township,PA,15101,40.585037,-79.936606,saturday,8,13,,Free admission.,nominatim
nominatim:349473878,Homewood Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Finance Street,Pittsburgh,PA,15208,40.450291,-79.891075,saturday,8,13,,Free admission.,nominatim
nominatim:369501396,Carnegie Farmers Market,"Farmers market in Carnegie, PA. Confirm hours with the organizer.",,Brown Way,Carnegie,PA,15106,40.407831,-80.086698,saturday,8,13,,Free admission.,nominatim
nominatim:369528799,Robinson Farmers Market,"Farmers market in Robinson Township, PA. Confirm hours with the organizer.",,Steubenville Pike,Robinson Township,PA,15205,40.452533,-80.135488,saturday,8,13,,Free admission.,nominatim
nominatim:369467402,Bellevue Farmers Market,"Farmers market in Bellevue, PA. Confirm hours with the organizer.",,34 North Balph Avenue,Bellevue,PA,15202,40.496315,-80.053961,saturday,8,13,,Free admission.,nominatim
nominatim:369503619,Original Farmers' Market,"Farmers market in McDonald, PA. Confirm hours with the organizer.",,151 Parks Road,McDonald,PA,15057,40.339746,-80.171194,saturday,8,13,,Free admission.,nominatim
nominatim:349607279,Forest Hills Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,4400 Greensburg Pike,Pittsburgh,PA,15221,40.418401,-79.840698,saturday,8,13,,Free admission.,nominatim
nominatim:357592233,Saab Farmers Market,"Farmers market in Allentown, PA. Confirm hours with the organizer.",,936 Union Boulevard,Allentown,PA,18109,40.62388,-75.4418,saturday,8,13,,Free admission.,nominatim
nominatim:357682258,Ardmore Farmers Market,"Farmers market in Lower Merion Township, PA. Confirm hours with the organizer.",,120 Coulter Avenue,Lower Merion Township,PA,19003,40.007594,-75.28605,saturday,8,13,,Free admission.,nominatim
nominatim:349714484,Stockyards Flea and Farmers Market,"Farmers market in Athens, PA. Confirm hours with the organizer.",,,Athens,PA,,41.939224,-76.522911,saturday,8,13,,Free admission.,nominatim
nominatim:349576423,Carrick Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,1529 Brownsville Road,Pittsburgh,PA,15210,40.400025,-79.988756,saturday,8,13,,Free admission.,nominatim
nominatim:369566547,Northside Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Cedar Avenue,Pittsburgh,PA,15212,40.45479,-80.002663,saturday,8,13,,Free admission.,nominatim
nominatim:369377740,Bethel Park Farmers Market,"Farmers market in Bethel Park, PA. Confirm hours with the organizer.",,500 Corrigan Drive,Bethel Park,PA,15102,40.325241,-80.01686,saturday,8,13,,Free admission.,nominatim
nominatim:369501430,Carnegie Farmers Market,"Farmers market in Carnegie, PA. Confirm hours with the organizer.",,Brown Way,Carnegie,PA,15106,40.407831,-80.086698,saturday,8,13,,Free admission.,nominatim
nominatim:369467308,Bellevue Farmers Market,"Farmers market in Bellevue, PA. Confirm hours with the organizer.",,34 North Balph Avenue,Bellevue,PA,15202,40.496315,-80.053961,saturday,8,13,,Free admission.,nominatim
nominatim:355700053,Cheat Lake Farmers Market,"Farmers market in Cheat Lake, WV. Confirm hours with the organizer.",,Berkshire Drive,Cheat Lake,WV,26508,39.675385,-79.854071,saturday,8,13,,Free admission.,nominatim
nominatim:348456542,Bel Air Farmers Market,"Farmers market in Bel Air, MD. Confirm hours with the organizer.",,2,Bel Air,MD,21014,39.534887,-76.350821,saturday,8,13,,Free admission.,nominatim
nominatim:347092867,Sprouts Farmers Market,"Farmers market in Westminster, MD. Confirm hours with the organizer.",,255 Baltimore Boulevard,Westminster,MD,21157,39.577079,-76.986569,saturday,8,13,,Free admission.,nominatim
nominatim:351326334,Sprouts Farmers Market,"Farmers market in Bel Air, MD. Confirm hours with the organizer.",,680 Marketplace Drive,Bel Air,MD,21014,39.522508,-76.351623,saturday,8,13,,Free admission.,nominatim
nominatim:347582103,Apna Bazar Farmers Market,"Farmers market in Mechanicsburg, PA. Confirm hours with the organizer.",,85 Gateway Drive,Mechanicsburg,PA,17050,40.236456,-76.980335,saturday,8,13,,Free admission.,nominatim
nominatim:350904654,Sprouts Farmers Market,"Farmers market in York, PA. Confirm hours with the organizer.",,351 Loucks Road,York,PA,17404,39.983991,-76.742601,saturday,8,13,,Free admission.,nominatim
nominatim:347643297,Farmstead Farmers Market,"Farmers market in Palmyra, PA. Confirm hours with the organizer.",,1976 Laudermilch Road,Palmyra,PA,17078,40.370265,-76.648869,saturday,8,13,,Free admission.,nominatim
nominatim:350534289,Farmstead Farmers Market,"Farmers market in Palmyra, PA. Confirm hours with the organizer.",,1976 Laudermilch Road,Palmyra,PA,17078,40.370198,-76.649182,saturday,8,13,,Free admission.,nominatim
nominatim:347643329,Farmstead Farmers Market,"Farmers market in Palmyra, PA. Confirm hours with the organizer.",,1976 Laudermilch Road,Palmyra,PA,17078,40.370227,-76.649207,saturday,8,13,,Free admission.,nominatim
nominatim:351344403,Perry County Farmers Market,"Farmers market in Wheatfield Township, PA. Confirm hours with the organizer.",,Newport Road,Wheatfield Township,PA,17020,40.436643,-77.06053,saturday,8,13,,Free admission.,nominatim
nominatim:366966511,Northside Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,Cedar Avenue,Pittsburgh,PA,15212,40.45479,-80.002663,saturday,8,13,,Free admission.,nominatim
nominatim:362733611,Squirrel Hill Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,5737 Beacon Street,Pittsburgh,PA,15217,40.435384,-79.923519,saturday,8,13,,Free admission.,nominatim
nominatim:351190908,East End Farmers Market,"Farmers market in Pittsburgh, PA. Confirm hours with the organizer.",,100 Larimer Avenue,Pittsburgh,PA,15206,40.462784,-79.918776,saturday,8,13,,Free admission.,nominatim
nominatim:367017744,Mt Lebanon Farmers Market,"Farmers market in Mt. Lebanon, PA. Confirm hours with the organizer.",,975 Washington Road,Mt. Lebanon,PA,15228,40.374406,-80.047364,saturday,8,13,,Free admission.,nominatim
nominatim:370382764,Ross Township Farmers Market,"Farmers market in Ross Township, PA. Confirm hours with the organizer.",,Perry Highway,Ross Township,PA,15229,40.533084,-80.035558,saturday,8,13,,Free admission.,nominatim
nominatim:347446344,Monroeville Lions Farmers Market,"Farmers market in Monroeville, PA. Confirm hours with the organizer.",,Mall Circle Drive,Monroeville,PA,15146,40.430435,-79.798772,saturday,8,13,,Free admission.,nominatim
nominatim:367026236,Bethel Park Farmers Market,"Farmers market in Bethel Park, PA. Confirm hours with the organizer.",,500 Corrigan Drive,Bethel Park,PA,15102,40.325241,-80.01686,saturday,8,13,,Free admission.,nominatim
nominatim:348798351,Hampton Township Farmers Market,"Farmers market in Hampton Township, PA. Confirm hours with the organizer.",,Topnick Drive,Hampton Township,PA,15091,40.585037,-79.936606,saturday,8,13,,Free admission.,nominatim
nominatim:366991663,Carnegie Farmers Market,"Farmers market in Carnegie, PA. Confirm hours with the organizer.",,Brown Way,Carnegie,PA,15106,40.407831,-80.086698,saturday,8,13,,Free admission.,nominatim
nominatim:366994241,Robinson Farmers Market,"Farmers market in Robinson Township, PA. Confirm hours with the organizer.",,Steubenville Pike,Robinson Township,PA,15205,40.452533,-80.135488,saturday,8,13,,Free admission.,nominatim
nominatim:366948673,Bellevue Farmers Market,"Farmers market in Bellevue, PA. Confirm hours with the organizer.",,34 North Balph Avenue,Bellevue,PA,15202,40.496315,-80.053961,saturday,8,13,,Free admission.,nominatim
nominatim:368615079,Original Farmers' Market,"Farmers market in McDonald, PA. Confirm hours with the organizer.",,151 Parks Road,McDonald,PA,15057,40.339746,-80.171194,saturday,8,13,,Free admission.,nominatim
nominatim:417147943,Downtown State College Farmers' Market,"Farmers market in State College, PA. Confirm hours with the organizer.",,108 Locust Lane,State College,PA,16801,40.796248,-77.858176,saturday,8,13,,Free admission.,nominatim
nominatim:346415323,North Atherton Farmers Market,"Farmers market in Patton Township, PA. Confirm hours with the organizer.",,Green Tech Drive,Patton Township,PA,16803,40.81354,-77.923795,saturday,8,13,,Free admission.,nominatim
nominatim:349161013,Tyrone Farmers Market,"Farmers market in Tyrone, PA. Confirm hours with the organizer.",,Logan Avenue,Tyrone,PA,16686,40.671064,-78.239608,saturday,8,13,,Free admission.,nominatim
nominatim:349765854,Apna Bazar Farmers Market,"Farmers market in Mechanicsburg, PA. Confirm hours with the organizer.",,85 Gateway Drive,Mechanicsburg,PA,17050,40.236456,-76.980335,saturday,8,13,,Free admission.,nominatim
nominatim:349680463,Farmstead Farmers Market,"Farmers market in Palmyra, PA. Confirm hours with the organizer.",,1976 Laudermilch Road,Palmyra,PA,17078,40.370265,-76.648869,saturday,8,13,,Free admission.,nominatim
nominatim:349714553,Farmstead Farmers Market,"Farmers market in Palmyra, PA. Confirm hours with the organizer.",,1976 Laudermilch Road,Palmyra,PA,17078,40.370198,-76.649182,saturday,8,13,,Free admission.,nominatim
nominatim:349812686,Farmstead Farmers Market,"Farmers market in Palmyra, PA. Confirm hours with the organizer.",,1976 Laudermilch Road,Palmyra,PA,17078,40.370227,-76.649207,saturday,8,13,,Free admission.,nominatim
nominatim:349742901,Perry County Farmers Market,"Farmers market in Wheatfield Township, PA. Confirm hours with the organizer.",,Newport Road,Wheatfield Township,PA,17020,40.436643,-77.06053,saturday,8,13,,Free admission.,nominatim
nominatim:357765950,Shillington Farmers Market,"Farmers market in Shillington, PA. Confirm hours with the organizer.",,10 South Summit Avenue,Shillington,PA,19607,40.308204,-75.953728,saturday,8,13,,Free admission.,nominatim
nominatim:360230579,Farmers Market of Wyomissing,"Farmers market in Wyomissing, PA. Confirm hours with the organizer.",,Woodland Road,Wyomissing,PA,19610,40.349025,-75.965356,saturday,8,13,,Free admission.,nominatim
nominatim:357526225,Pottstown Farmers' Market,"Farmers market in Pottstown, PA. Confirm hours with the organizer.",,East High Street,Pottstown,PA,19464,40.245111,-75.647434,saturday,8,13,,Free admission.,nominatim
nominatim:357275172,Sprouts Farmers Market,"Farmers market in Horsham Township, PA. Confirm hours with the organizer.",,2001 Welsh Road,Horsham Township,PA,19025,40.158849,-75.148499,saturday,8,13,,Free admission.,nominatim
nominatim:357407278,Sprouts Farmers Market,"Farmers market in Lansdale, PA. Confirm hours with the organizer.",,751 Horsham Road,Lansdale,PA,19446,40.247406,-75.241313,saturday,8,13,,Free admission.,nominatim
nominatim:357854904,Phoenixville Farmers' Market,"Farmers market in Phoenixville, PA. Confirm hours with the organizer.",,200 Mill Street,Phoenixville,PA,19460,40.134535,-75.518176,saturday,8,13,,Free admission.,nominatim
nominatim:357918567,Quakertown Farmers Market,"Farmers market in Quakertown, PA. Confirm hours with the organizer.",,201 Station Road,Quakertown,PA,18951,40.431635,-75.330684,saturday,8,13,,Free admission.,nominatim
nominatim:357743950,Quakertown Farmers Market - Indoor Flea Market,"Farmers market in Quakertown, PA. Confirm hours with the organizer.",,201 Station Road,Quakertown,PA,18951,40.431848,-75.329092,saturday,8,13,,Free admission.,nominatim
nominatim:349571378,Mount Carmel Farmers Market,"Farmers market in Mount Carmel Township, PA. Confirm hours with the organizer.",,PA 54,Mount Carmel Township,PA,18751,40.798208,-76.435157,saturday,8,13,,Free admission.,nominatim
nominatim:350029429,Lewisburg Farmers Market,"Farmers market in Lewisburg, PA. Confirm hours with the organizer.",,499 Fairground Road,Lewisburg,PA,17837,40.959554,-76.908183,saturday,8,13,,Free admission.,nominatim
nominatim:356695701,Scranton Co-Op Farmers' Market,"Farmers market in Scranton, PA. Confirm hours with the organizer.",,Lackawanna River Heritage Trail,Scranton,PA,18503,41.422315,-75.662197,saturday,8,13,,Free admission.,nominatim
nominatim:357218574,Monroe Farmers Market,"Farmers market in Stroudsburg, PA. Confirm hours with the organizer.",,Courthouse Square,Stroudsburg,PA,18360,40.986406,-75.194616,saturday,8,13,,Free admission.,nominatim
nominatim:357468091,Mahoning Valley Farmers Market,"Farmers market in Mahoning Township, PA. Confirm hours with the organizer.",,Blakeslee Boulevard Drive East,Mahoning Township,PA,18212,40.807542,-75.754541,saturday,8,13,,Free admission.,nominatim
nominatim:356664505,Pocono Farmers Market,"Farmers market in Tunkhannock Township, PA. Confirm hours with the organizer.",,5185 PA 115,Tunkhannock Township,PA,18610,41.070159,-75.565618,saturday,8,13,,Free admission.,nominatim
nominatim:351531721,Lakewood Farmers Market,"Farmers market in Village of Lakewood, NY. Confirm hours with the organizer.",,35 East Fairmount Avenue,Village of Lakewood,NY,14750,42.098348,-79.324645,saturday,8,13,,Free admission.,nominatim
nominatim:350670014,Stockyards Flea and Farmers Market,"Farmers market in Athens, PA. Confirm hours with the organizer.",,,Athens,PA,,41.939224,-76.522911,saturday,8,13,,Free admission.,nominatim
nominatim:355886087,Ithaca Farmers' Market,"Farmers market in City of Ithaca, NY. Confirm hours with the organizer.",,545 Third Street,City of Ithaca,NY,14851,42.450709,-76.509618,saturday,8,13,,Free admission.,nominatim
nominatim:354222460,Dewitt Park Farmers Market,"Farmers market in City of Ithaca, NY. Confirm hours with the organizer.",,East Buffalo Street,City of Ithaca,NY,14850,42.441504,-76.498808,saturday,8,13,,Free admission.,nominatim
nominatim:354575489,Broome County Regional Farmers Market,"Farmers market in City of Binghamton, NY. Confirm hours with the organizer.",,840 Upper Front Street,City of Binghamton,NY,13905,42.129035,-75.904998,saturday,8,13,,Free admission.,nominatim
nominatim:360574378,Farmers Market,"Farmers market in Bristol, RI. Confirm hours with the organizer.",,,Bristol,RI,,41.668503,-71.257487,saturday,8,13,,Free admission.,nominatim
nominatim:361387757,Farm Fresh Providence Farmers Market,"Farmers market in Providence, RI. Confirm hours with the organizer.",,10 Sims Avenue,Providence,RI,02909,41.827296,-71.432599,saturday,8,13,,Free admission.,nominatim
nominatim:360717354,Farmers Market,"Farmers market in Bristol, RI. Confirm hours with the organizer.",,,Bristol,RI,,41.668503,-71.257487,saturday,8,13,,Free admission.,nominatim
nominatim:358447934,Farmers Market,"Farmers market in Bristol, RI. Confirm hours with the organizer.",,,Bristol,RI,,41.668503,-71.257487,saturday,8,13,,Free admission.,nominatim
nominatim:340215786,Farmers Market,"Farmers market in Travelers Rest, SC. Confirm hours with the organizer.",,Trailblazer Drive,Travelers Rest,SC,29690,34.955198,-82.442698,saturday,8,13,,Free admission.,nominatim
nominatim:346015445,Lowcountry Produce Market & Cafe,"Farmers market in Hilton Head Island, SC. Confirm hours with the organizer.",,71 Lighthouse Road,Hilton Head Island,SC,29928,32.131521,-80.801824,saturday,8,13,,Free admission.,nominatim
nominatim:341522155,Mc Call's Produce Market,"Farmers market in Honea Path, SC. Confirm hours with the organizer.",,306 East Greer Street,Honea Path,SC,29654,34.445686,-82.389454,saturday,8,13,,Free admission.,nominatim
nominatim:341240344,Mile Creek Farm Market,"Farmers market in Six Mile, SC. Confirm hours with the organizer.",,3020 Walhalla Highway,Six Mile,SC,29682,34.833467,-82.835122,saturday,8,13,,Free admission.,nominatim
nominatim:343292796,Farmers Market Drive,"Farmers market in Charleston, SC. Confirm hours with the organizer.",,Farmers Market Drive,Charleston,SC,29418,32.855914,-80.078161,saturday,8,13,,Free admission.,nominatim
nominatim:343497249,Charleston Farmers Market,"Farmers market in Charleston, SC. Confirm hours with the organizer.",,329 Meeting Street,Charleston,SC,29403,32.786486,-79.936113,saturday,8,13,,Free admission.,nominatim
nominatim:343551323,North Charleston Farmers Market,"Farmers market in North Charleston, SC. Confirm hours with the organizer.",,4800 Park Circle,North Charleston,SC,29405,32.881404,-79.985784,saturday,8,13,,Free admission.,nominatim
nominatim:344274061,Mount Pleasant Farmers Market,"Farmers market in Mount Pleasant, SC. Confirm hours with the organizer.",,645 Coleman Boulevard,Mount Pleasant,SC,29464,32.790776,-79.873447,saturday,8,13,,Free admission.,nominatim
nominatim:337692355,Farmers Market,"Farmers market in Travelers Rest, SC. Confirm hours with the organizer.",,Trailblazer Drive,Travelers Rest,SC,29690,34.955198,-82.442698,saturday,8,13,,Free admission.,nominatim
nominatim:342582066,Aiken County Farmers Market,"Farmers market in Aiken, SC. Confirm hours with the organizer.",,115 Williamsburg Street Southeast,Aiken,SC,29801,33.556295,-81.708585,saturday,8,13,,Free admission.,nominatim
nominatim:343397791,Port Royal Farmers Market,"Farmers market in Port Royal, SC. Confirm hours with the organizer.",,1615 Ribaut Road,Port Royal,SC,29902,32.388649,-80.685195,saturday,8,13,,Free admission.,nominatim
nominatim:341133945,Port Royal Farmers Market,"Farmers market in Port Royal, SC. Confirm hours with the organizer.",,1615 Ribaut Road,Port Royal,SC,29902,32.388649,-80.685195,saturday,8,13,,Free admission.,nominatim
nominatim:344560366,Hazelnut Pastures - Statesboro Farmers Market,"Farmers market in Statesboro, GA. Confirm hours with the organizer.",,222 South Main Street,Statesboro,GA,30458,32.443866,-81.78297,saturday,8,13,,Free admission.,nominatim
nominatim:419296488,State Farmers Market,"Farmers market in Garden City, GA. Confirm hours with the organizer.",,US 80;GA 26,Garden City,GA,31408,32.092802,-81.151076,saturday,8,13,,Free admission.,nominatim
nominatim:344570264,Georgia Farmers Market,"Farmers market in Garden City, GA. Confirm hours with the organizer.",,US 80;GA 26,Garden City,GA,31408,32.09245,-81.151304,saturday,8,13,,Free admission.,nominatim
nominatim:339964495,Port Royal Farmers Market,"Farmers market in Port Royal, SC. Confirm hours with the organizer.",,1615 Ribaut Road,Port Royal,SC,29902,32.388649,-80.685195,saturday,8,13,,Free admission.,nominatim
nominatim:343229415,Aiken County Farmers Market,"Farmers market in Aiken, SC. Confirm hours with the organizer.",,115 Williamsburg Street Southeast,Aiken,SC,29801,33.556295,-81.708585,saturday,8,13,,Free admission.,nominatim
nominatim:343125699,Bamberg Farmers Market,"Farmers market in Bamberg, SC. Confirm hours with the organizer.",,West Railroad Avenue,Bamberg,SC,29003,33.298044,-81.035884,saturday,8,13,,Free admission.,nominatim
nominatim:343285650,Farmers Market Drive,"Farmers market in Charleston, SC. Confirm hours with the organizer.",,Farmers Market Drive,Charleston,SC,29418,32.855914,-80.078161,saturday,8,13,,Free admission.,nominatim
nominatim:343197613,Farmers Market Road,"Farmers market in South Carolina, SC. Confirm hours with the organizer.",,Farmers Market Road,South Carolina,SC,29477,33.208607,-80.567948,saturday,8,13,,Free admission.,nominatim
nominatim:343405624,Charleston Farmers Market,"Farmers market in Charleston, SC. Confirm hours with the organizer.",,329 Meeting Street,Charleston,SC,29403,32.786486,-79.936113,saturday,8,13,,Free admission.,nominatim
